txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,timestamp_time_missing,is_reversal,status_raw,utr_missing,mcc_missing,transaction_date,transaction_year,transaction_quarter,transaction_month_number,transaction_month,transaction_year_month,transaction_day,transaction_day_name,transaction_hour,is_weekend,amount_missing,user_id_missing,merchant_id_missing,txn_id_missing,normalized_status,status_group,is_success,is_failed,is_pending,is_initiated,is_unknown_status,is_reversal_flag,user_found_in_kyc,merchant_found_in_master,user_id_unmatched,merchant_id_unmatched,merchant_category_missing_or_unmatched
TXN00005113,2026-01-20 22:08:15,USR59091,MER5481,15023.8,UTR7885746162,7011.0,SUCCESS,False,False,SUCCESS,False,False,2026-01-20,2026,Q1,1,January,2026-01,20,Tuesday,22,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00004382,2026-02-09 07:49:44,USR41359,MER6188,1788.0,UTR3223727564,5411.0,FAILED,False,False,Fail,False,False,2026-02-09,2026,Q1,2,February,2026-02,9,Monday,7,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,False,True,True,True
TXN00000501,2026-03-21 07:59:26,USR89249,MER6141,17457.06,UTR6418765672,4131.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-21,2026,Q1,3,March,2026-03,21,Saturday,7,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00015867,2026-02-03 09:51:32,USR22510,MER1710,19999.28,UTR4037860306,5912.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-03,2026,Q1,2,February,2026-02,3,Tuesday,9,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00009000,2026-03-08 18:50:10,USR50781,MER4452,23299.28,UTR7035856587,4131.0,FAILED,False,False,Declined,False,False,2026-03-08,2026,Q1,3,March,2026-03,8,Sunday,18,True,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,True,False,False,True,True
TXN00015273,2026-02-25 21:26:11,USR68103,MER9191,9060.1,UTR3174009003,4131.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-25,2026,Q1,2,February,2026-02,25,Wednesday,21,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00014299,2026-03-29 14:21:33,USR65210,MER2827,12535.81,UTR8506543282,5411.0,SUCCESS,False,False,Success,False,False,2026-03-29,2026,Q1,3,March,2026-03,29,Sunday,14,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00003270,2026-01-28 02:07:55,USR15604,MER4643,17218.9,UTR3172822886,5812.0,FAILED,False,False,F,False,False,2026-01-28,2026,Q1,1,January,2026-01,28,Wednesday,2,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,False,True,True,True
TXN00001731,2026-01-20 11:53:08,USR32551,MER1513,7663.28,UTR5999659974,5812.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-20,2026,Q1,1,January,2026-01,20,Tuesday,11,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00010729,2026-02-05 11:50:33,USR15670,MER7869,4434.27,UTR9532881220,5812.0,SUCCESS,False,False,SUCCESS,False,False,2026-02-05,2026,Q1,2,February,2026-02,5,Thursday,11,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00016379,2026-02-02 12:14:35,USR33003,MER4564,13236.1,UTR0210719519,5411.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-02,2026,Q1,2,February,2026-02,2,Monday,12,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00019886,2026-02-27 11:51:21,USR63295,MER8082,13247.83,,5411.0,SUCCESS,False,False,COMPLETED,True,False,2026-02-27,2026,Q1,2,February,2026-02,27,Friday,11,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00013446,2026-03-09 16:11:52,USR65132,MER2804,22208.81,UTR9695047215,5411.0,SUCCESS,False,False,S,False,False,2026-03-09,2026,Q1,3,March,2026-03,9,Monday,16,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00019919,2026-02-11 07:16:01,USR28532,MER4744,21787.59,UTR5946059768,7011.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-11,2026,Q1,2,February,2026-02,11,Wednesday,7,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00015848,2026-03-14 00:00:00,USR47788,MER8306,19340.0,UTR5491341754,5411.0,INITIATED,True,False,Initiated,False,False,2026-03-14,2026,Q1,3,March,2026-03,14,Saturday,0,True,False,False,False,False,INITIATED,Initiated,False,False,False,True,False,False,True,False,False,True,True
TXN00012409,2026-02-11 08:41:30,USR21890,MER6790,24277.1,UTR6709219519,5912.0,SUCCESS,False,False,SUCCESS,False,False,2026-02-11,2026,Q1,2,February,2026-02,11,Wednesday,8,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00004601,2026-03-25 07:19:26,USR12389,MER1015,-4973.8,UTR7964275007,5812.0,SUCCESS,False,True,COMPLETED,False,False,2026-03-25,2026,Q1,3,March,2026-03,25,Wednesday,7,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,True,False,True,True,False,False
TXN00001022,2026-03-02 21:34:50,USR50138,MER1795,7440.75,UTR4834151699,7011.0,SUCCESS,False,False,S,False,False,2026-03-02,2026,Q1,3,March,2026-03,2,Monday,21,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00003957,2026-02-06 05:16:23,USR20098,MER1501,23162.33,UTR3598244387,5912.0,SUCCESS,False,False,SUCCESS,False,False,2026-02-06,2026,Q1,2,February,2026-02,6,Friday,5,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00005885,2026-02-05 18:19:19,USR17338,MER5199,12009.79,UTR6613055314,5912.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-05,2026,Q1,2,February,2026-02,5,Thursday,18,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00003161,2026-03-23 00:00:00,USR25738,MER5735,11103.55,,7011.0,FAILED,True,False,F,True,False,2026-03-23,2026,Q1,3,March,2026-03,23,Monday,0,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,True,False,False,True,True
TXN00003183,2026-03-19 08:34:23,USR83823,MER6677,7752.07,UTR7232258080,4131.0,SUCCESS,False,False,COMPLETED,False,False,2026-03-19,2026,Q1,3,March,2026-03,19,Thursday,8,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00005958,2026-03-28 22:37:35,USR27388,MER3069,9224.44,UTR1270153526,7011.0,SUCCESS,False,False,Success,False,False,2026-03-28,2026,Q1,3,March,2026-03,28,Saturday,22,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,True,False,False,False
TXN00018600,2026-01-03 01:57:59,USR52027,MER9778,6989.39,UTR1379778285,5812.0,SUCCESS,False,False,S,False,False,2026-01-03,2026,Q1,1,January,2026-01,3,Saturday,1,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00011473,2026-03-03 00:00:00,USR28894,MER8529,24964.02,UTR8038923106,5411.0,SUCCESS,True,False,TXN_SUCCESS,False,False,2026-03-03,2026,Q1,3,March,2026-03,3,Tuesday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00009867,2026-03-09 00:58:30,USR30052,MER1367,10701.31,UTR2346819295,4131.0,SUCCESS,False,False,S,False,False,2026-03-09,2026,Q1,3,March,2026-03,9,Monday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00018096,2026-03-09 09:26:52,USR49422,MER2628,13326.81,UTR8557379697,5812.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-09,2026,Q1,3,March,2026-03,9,Monday,9,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00017701,2026-03-02 05:49:07,USR36315,MER4921,19623.08,UTR6081235727,7011.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-02,2026,Q1,3,March,2026-03,2,Monday,5,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00006531,2026-01-21 01:59:54,USR58010,MER1941,13869.97,UTR3163046139,5812.0,SUCCESS,False,False,S,False,False,2026-01-21,2026,Q1,1,January,2026-01,21,Wednesday,1,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00009761,2026-02-05 20:21:06,USR26470,MER3240,23132.36,UTR4257556463,5411.0,FAILED,False,False,TXN_FAILED,False,False,2026-02-05,2026,Q1,2,February,2026-02,5,Thursday,20,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,True,True,False,False
TXN00003245,2026-03-06 07:06:01,USR62662,MER6418,17556.63,UTR2892934019,4131.0,SUCCESS,False,False,Success,False,False,2026-03-06,2026,Q1,3,March,2026-03,6,Friday,7,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00006562,2026-03-22 13:46:10,USR64443,MER7071,8094.88,UTR1599752498,4131.0,SUCCESS,False,False,COMPLETED,False,False,2026-03-22,2026,Q1,3,March,2026-03,22,Sunday,13,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00002254,2026-03-12 14:54:58,USR94428,MER8149,20733.88,UTR8066942893,5411.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-12,2026,Q1,3,March,2026-03,12,Thursday,14,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00016290,2026-03-18 22:25:36,USR21325,MER5558,442.18,UTR7671258903,4131.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-18,2026,Q1,3,March,2026-03,18,Wednesday,22,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00016796,2026-02-12 22:02:25,USR80985,MER6805,3687.47,UTR0030159658,5912.0,FAILED,False,False,Fail,False,False,2026-02-12,2026,Q1,2,February,2026-02,12,Thursday,22,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,True,True,False,False
TXN00010765,2026-01-06 06:54:03,USR94871,MER6302,19884.0,UTR2028825714,5812.0,SUCCESS,False,False,Success,False,False,2026-01-06,2026,Q1,1,January,2026-01,6,Tuesday,6,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00019503,2026-02-22 01:00:03,USR41382,MER4223,15791.16,UTR6699377405,5912.0,SUCCESS,False,False,Success,False,False,2026-02-22,2026,Q1,2,February,2026-02,22,Sunday,1,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00014716,2026-02-08 07:36:01,USR49876,MER2050,3366.08,UTR1476775470,7011.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-08,2026,Q1,2,February,2026-02,8,Sunday,7,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00006256,2026-02-23 03:15:37,USR14015,MER6029,13751.42,UTR2129646944,5912.0,SUCCESS,False,False,S,False,False,2026-02-23,2026,Q1,2,February,2026-02,23,Monday,3,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00004895,2026-03-11 04:32:45,USR47645,MER2661,9676.31,UTR8070140615,5912.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-11,2026,Q1,3,March,2026-03,11,Wednesday,4,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00013615,2026-02-12 13:50:51,USR55054,MER5778,12236.91,UTR3196969917,4131.0,PENDING,False,False,PENDING,False,False,2026-02-12,2026,Q1,2,February,2026-02,12,Thursday,13,False,False,False,False,False,PENDING,Pending,False,False,True,False,False,False,False,False,True,True,True
TXN00004390,2026-01-03 20:01:22,USR82367,MER2471,1111.0,UTR8049306447,4131.0,FAILED,False,False,Declined,False,False,2026-01-03,2026,Q1,1,January,2026-01,3,Saturday,20,True,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,True,False,False,True,True
TXN00013135,2026-03-15 23:28:30,USR62232,MER5820,16348.45,UTR0689397331,5812.0,SUCCESS,False,False,COMPLETED,False,False,2026-03-15,2026,Q1,3,March,2026-03,15,Sunday,23,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00007764,2026-02-22 13:43:32,USR45173,MER9008,17835.91,UTR4303084605,4131.0,SUCCESS,False,False,S,False,False,2026-02-22,2026,Q1,2,February,2026-02,22,Sunday,13,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00006741,2026-02-22 13:01:20,USR97470,MER8566,4285.0,UTR2018087042,5411.0,SUCCESS,False,False,SUCCESS,False,False,2026-02-22,2026,Q1,2,February,2026-02,22,Sunday,13,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00005667,2026-01-15 16:09:35,USR82683,MER4954,17585.0,UTR1856107063,5812.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-15,2026,Q1,1,January,2026-01,15,Thursday,16,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00002573,2026-03-09 13:57:55,USR45426,MER7628,8044.18,UTR8379481246,4131.0,SUCCESS,False,False,COMPLETED,False,False,2026-03-09,2026,Q1,3,March,2026-03,9,Monday,13,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00008388,2026-01-10 08:17:36,USR33183,MER3234,8337.71,UTR8271193431,7011.0,SUCCESS,False,False,S,False,False,2026-01-10,2026,Q1,1,January,2026-01,10,Saturday,8,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00001918,2026-01-17 22:01:23,USR86997,MER8289,14830.18,UTR0226310424,4131.0,FAILED,False,False,TXN_FAILED,False,False,2026-01-17,2026,Q1,1,January,2026-01,17,Saturday,22,True,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,True,True,False,False
TXN00006890,2026-03-31 04:30:36,USR18653,MER5002,12754.53,UTR4896759390,7011.0,SUCCESS,False,False,Success,False,False,2026-03-31,2026,Q1,3,March,2026-03,31,Tuesday,4,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00001877,2026-03-18 09:47:30,USR68781,MER7697,14762.79,UTR4828129667,5411.0,SUCCESS,False,False,Success,False,False,2026-03-18,2026,Q1,3,March,2026-03,18,Wednesday,9,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00012941,2026-03-15 12:02:44,USR45922,MER7221,7072.81,UTR1085355495,5411.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-15,2026,Q1,3,March,2026-03,15,Sunday,12,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00001855,2026-03-04 14:33:19,USR51089,MER4135,22973.97,UTR9892348742,7011.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-04,2026,Q1,3,March,2026-03,4,Wednesday,14,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00007710,2026-03-22 19:06:47,USR26757,MER2527,21021.22,,7011.0,SUCCESS,False,False,Success,True,False,2026-03-22,2026,Q1,3,March,2026-03,22,Sunday,19,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00008290,2026-01-15 22:39:21,USR27847,MER7236,12764.71,UTR6153659104,5812.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-15,2026,Q1,1,January,2026-01,15,Thursday,22,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00006772,2026-03-18 12:25:58,USR94267,MER2968,21751.92,UTR8820824677,5411.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-18,2026,Q1,3,March,2026-03,18,Wednesday,12,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00007152,2026-01-11 13:35:54,USR89803,MER5051,2607.94,UTR6520425753,7011.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-01-11,2026,Q1,1,January,2026-01,11,Sunday,13,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00019159,2026-03-01 20:51:03,USR91934,MER3192,3235.55,UTR7785440434,7011.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-01,2026,Q1,3,March,2026-03,1,Sunday,20,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00018877,2026-02-12 17:03:46,USR94279,MER4458,2633.71,UTR0208479978,5411.0,FAILED,False,False,Declined,False,False,2026-02-12,2026,Q1,2,February,2026-02,12,Thursday,17,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,True,True,False,False,False
TXN00013932,2026-02-15 01:49:16,USR12186,MER9903,22356.76,UTR2777053913,7011.0,SUCCESS,False,False,SUCCESS,False,False,2026-02-15,2026,Q1,2,February,2026-02,15,Sunday,1,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00011036,2026-02-28 01:17:28,USR58619,MER4195,23630.29,UTR8606568251,5411.0,SUCCESS,False,False,S,False,False,2026-02-28,2026,Q1,2,February,2026-02,28,Saturday,1,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00002210,2026-02-10 13:17:50,USR25650,MER7633,22770.15,UTR6547928288,4131.0,SUCCESS,False,False,SUCCESS,False,False,2026-02-10,2026,Q1,2,February,2026-02,10,Tuesday,13,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00013949,2026-02-26 16:46:41,USR52890,MER8297,13314.64,UTR8644144643,4131.0,SUCCESS,False,False,COMPLETED,False,False,2026-02-26,2026,Q1,2,February,2026-02,26,Thursday,16,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00010462,2026-01-10 06:57:34,USR74619,MER7994,13136.01,UTR7807345583,5411.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-10,2026,Q1,1,January,2026-01,10,Saturday,6,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00006278,2026-03-22 15:33:40,USR34338,MER9625,9120.52,UTR8320354300,7011.0,INITIATED,False,False,Initiated,False,False,2026-03-22,2026,Q1,3,March,2026-03,22,Sunday,15,True,False,False,False,False,INITIATED,Initiated,False,False,False,True,False,False,True,True,False,False,False
TXN00003871,2026-02-17 15:10:14,USR42606,MER9293,9887.53,UTR5551098474,4131.0,SUCCESS,False,False,COMPLETED,False,False,2026-02-17,2026,Q1,2,February,2026-02,17,Tuesday,15,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00001361,2026-03-30 22:36:15,USR32248,MER6292,22809.96,UTR0970673209,5411.0,SUCCESS,False,False,S,False,False,2026-03-30,2026,Q1,3,March,2026-03,30,Monday,22,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
