complaint_id,txn_id,txn_id_missing,user_id,merchant_id,transaction_timestamp,reported_timestamp,bank_response_timestamp,reporting_delay_days,bank_response_delay_days,impossible_reporting_delay,disputed_amount,disputed_amount_missing,reason_code_bucket,reason_code,complaint_text,resolution_status,severity,channel,transaction_date,reported_date,bank_response_date,txn_id_missing_flag,user_id_missing_flag,merchant_id_missing_flag,disputed_amount_missing_flag,has_long_reporting_delay,has_long_bank_response_delay,invalid_reporting_delay,invalid_bank_response_delay,user_found_in_kyc,merchant_found_in_master,transaction_found,user_id_unmatched,merchant_id_unmatched,txn_id_unmatched
CB0000326,TXN00017327,False,USR84200,MER2753,2026-02-01 22:35:22,2026-02-02 00:00:00,2026-02-10 07:35:22,0.0587731481481481,8.316226851851852,False,1722.43,False,General Complaint / Dispute,dispute raised,Customer says transaction was not authorized.,Open,Low,Call Center,2026-02-01,2026-02-02,2026-02-10,False,False,False,False,False,True,False,False,False,True,True,True,False,False
CB0002418,TXN00011396,False,USR35122,MER4181,2026-02-22 00:00:00,2026-03-04 15:55:09,2026-03-22 00:00:00,10.663298611111111,17.33670138888889,False,205.54,False,Item/Service Not Delivered,merchant service issue,User reports money deducted but merchant denies receiving payment.,Open,High,Chatbot,2026-02-22,2026-03-04,2026-03-22,False,False,False,False,True,True,False,False,False,False,True,True,True,False
CB0001533,TXN00007635,False,USR56755,MER7066,2026-02-13 03:52:00,2026-02-14 00:00:00,2026-03-06 05:52:00,0.8388888888888889,20.244444444444444,False,1325.25,False,Account Takeover / Unauthorized,login compromised,customer complaint text unclear due to poor call center notes.,Rejected,High,App,2026-02-13,2026-02-14,2026-03-06,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0002617,TXN00016671,False,USR60544,MER7838,2026-02-09 00:00:00,2026-02-24 00:00:00,2026-03-17 23:17:16,15.0,21.970324074074075,False,1587.1,False,General Complaint / Dispute,Customer Dispute,User claims account was compromised before transaction.,Rejected,Low,Call Center,2026-02-09,2026-02-24,2026-03-17,False,False,False,False,True,True,False,False,False,True,True,True,False,False
CB0002780,TXN40959,False,USR75376,MER4293,2026-02-26 00:00:00,2026-03-13 00:00:00,,15.0,,False,823.15,False,Item/Service Not Delivered,item not received,User says UPI PIN was not entered by them.,In Progress,High,Chatbot,2026-02-26,2026-03-13,,False,False,False,False,True,False,False,False,False,False,False,True,True,True
CB0001680,TXN00009645,False,USR11085,MER7073,2026-01-31 16:31:00,2026-02-02 00:00:00,,1.3118055555555554,,False,3937.19,False,Item/Service Not Delivered,not delivered,Complaint received after multiple failed attempts.,Open,Medium,Chatbot,2026-01-31,2026-02-02,,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0002514,TXN00001801,False,USR99493,MER3992,2026-03-12 14:53:38,,2026-03-19 00:00:00,,,False,4455.8,False,Item/Service Not Delivered,not delivered,Customer says transaction was not authorized.,Pending Bank,Low,Branch,2026-03-12,,2026-03-19,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0001427,TXN00019824,False,USR76289,MER5563,2026-01-06 00:00:00,2026-02-05 00:00:00,2026-03-03 08:07:00,30.0,26.338194444444444,False,755.08,False,Item/Service Not Delivered,no service,Suspicious high-value payment disputed by customer.,Rejected,Critical,Email,2026-01-06,2026-02-05,2026-03-03,False,False,False,False,True,True,False,False,True,True,True,False,False,False
CB0001238,TXN00006193,False,USR35817,MER7061,2026-03-12 00:00:00,2026-03-13 00:00:00,2026-04-10 00:00:00,1.0,28.0,False,26207.56,False,Other/Unclassified,FRAUD,Customer says amount was debited twice.,In Progress,Low,App,2026-03-12,2026-03-13,2026-04-10,False,False,False,False,False,True,False,False,True,True,True,False,False,False
CB0000316,TXN00016400,False,USR40842,MER3815,2026-03-18 00:00:00,2026-04-18 00:00:00,2026-05-03 00:00:00,31.0,15.0,False,1616.81,False,Amount Mismatch,Wrong Amount,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Resolved,Medium,Chatbot,2026-03-18,2026-04-18,2026-05-03,False,False,False,False,True,True,False,False,False,False,True,True,True,False
CB0002303,TXN00016593,False,USR96415,MER1320,2026-01-11 00:00:00,2026-01-13 00:00:00,2026-01-22 01:23:48,2.0,9.058194444444444,False,6511.97,False,Account Takeover / Unauthorized,Unauthorized Transaction,Customer complaint text unclear due to poor call center notes.,Resolved,Medium,IVR,2026-01-11,2026-01-13,2026-01-22,False,False,False,False,False,True,False,False,True,True,True,False,False,False
CB0000369,TXN00008758,False,USR86274,MER3418,2026-03-18 04:15:38,2026-03-20 15:15:38,,2.458333333333333,,False,11352.0,False,Other/Unclassified,UNAUTHORISED,User says UPI PIN was not entered by them.,In Progress,Medium,IVR,2026-03-18,2026-03-20,,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0000180,TXN00019503,False,USR70812,MER3936,2026-01-18 00:00:00,2026-01-22 00:00:00,2026-02-02 00:00:00,4.0,11.0,False,1537.27,False,Item/Service Not Delivered,not delivered,user claims account was compromised before transaction.,In Progress,Low,Branch,2026-01-18,2026-01-22,2026-02-02,False,False,False,False,False,True,False,False,True,True,True,False,False,False
CB0001105,TXN00019695,False,USR34180,MER6310,2026-03-04 00:00:00,,,,,False,1782.96,False,Duplicate Debit,Duplicate Debit,User reports money deducted but merchant denies receiving payment.,Open,Medium,Chatbot,2026-03-04,,,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0002268,TXN00008063,False,USR89588,MER1457,2026-03-08 00:00:00,2026-03-19 00:00:00,2026-03-28 00:00:00,11.0,9.0,False,2296.42,False,General Complaint / Dispute,complaint,User says UPI PIN was not entered by them.,Open,Medium,Branch,2026-03-08,2026-03-19,2026-03-28,False,False,False,False,True,True,False,False,False,True,True,True,False,False
CB0000575,TXN00009966,False,USR40897,MER9575,2026-02-23 00:00:00,2026-02-23 00:00:00,,0.0,,False,606.33,False,Item/Service Not Delivered,item not received,merchant service was not delivered after payment.,Rejected,Critical,Email,2026-02-23,2026-02-23,,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0001732,TXN00007456,False,USR17657,MER3806,2026-03-17 00:00:00,2026-03-17 00:00:00,,0.0,,False,2655.0,False,Other/Unclassified,Fraud Suspected,User claims account was compromised before transaction.,Closed,High,Branch,2026-03-17,2026-03-17,,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0001266,TXN00017098,False,USR19427,MER5980,2026-01-30 00:00:00,2026-02-02 14:20:47,2026-02-03 00:00:00,3.597766203703704,0.4022337962962963,False,1358.37,False,Duplicate Debit,DUP_DEBIT,Complaint received after multiple failed attempts.,Rejected,Medium,Chatbot,2026-01-30,2026-02-02,2026-02-03,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0001121,TXN00005396,False,USR14769,MER8455,2026-01-23 08:19:00,,,,,False,2926.18,False,Other/Unclassified,scam,Customer says transaction was not authorized.,Open,Medium,Email,2026-01-23,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0000448,TXN00013063,False,USR62513,MER8391,2026-02-14 00:00:00,,2026-02-17 10:59:00,,,False,395.16,False,Item/Service Not Delivered,merchant service issue,Suspicious high-value payment disputed by customer.,Rejected,Medium,Email,2026-02-14,,2026-02-17,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0001383,TXN00005315,False,USR50648,MER2822,2026-03-06 00:00:00,2026-03-12 00:00:00,2026-03-27 05:23:46,6.0,15.224837962962964,False,819.89,False,General Complaint / Dispute,Customer Dispute,User reports money deducted but merchant denies receiving payment.,Open,Low,Chatbot,2026-03-06,2026-03-12,2026-03-27,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0000879,TXN00018041,False,USR59366,MER6145,2026-03-14 00:00:00,2026-03-24 00:00:00,2026-03-25 00:00:00,10.0,1.0,False,479.19,False,Other/Unclassified,scam,Customer complaint text unclear due to poor call center notes.,Pending Bank,Low,IVR,2026-03-14,2026-03-24,2026-03-25,False,False,False,False,True,False,False,False,False,False,True,True,True,False
CB0000860,TXN00007296,False,USR97580,MER3701,2026-02-04 00:00:00,,,,,False,1425.61,False,Item/Service Not Delivered,delivery issue,Suspicious high-value payment disputed by customer.,Pending Bank,Medium,Chatbot,2026-02-04,,,False,False,False,False,False,False,False,False,True,True,True,False,False,False
CB0001949,TXN00000319,False,USR60096,MER4998,2026-02-19 00:00:00,2026-02-24 00:00:00,2026-03-21 00:00:00,5.0,25.0,False,2189.0,False,General Complaint / Dispute,customer issue,Customer says amount was debited twice.,Pending Bank,Medium,Email,2026-02-19,2026-02-24,2026-03-21,False,False,False,False,False,True,False,False,True,True,True,False,False,False
CB0001018,TXN00018348,False,USR13510,MER1320,2026-01-28 00:00:00,2026-02-13 05:26:28,2026-02-17 00:00:00,16.226712962962964,3.773287037037037,False,1207.49,False,Account Takeover / Unauthorized,Unauthorized Transaction,Complaint received after multiple failed attempts.,Resolved,Low,App,2026-01-28,2026-02-13,2026-02-17,False,False,False,False,True,False,False,False,False,True,True,True,False,False
CB0002077,TXN00005419,False,USR55970,MER9128,2026-01-22 00:00:00,2026-01-30 00:00:00,2026-02-25 00:00:00,8.0,26.0,False,8383.0,False,Other/Unclassified,Fraud Suspected,Payment made to unknown merchant as per customer statement.,Rejected,Low,Call Center,2026-01-22,2026-01-30,2026-02-25,False,False,False,False,True,True,False,False,False,True,True,True,False,False
CB0001087,TXN00014733,False,USR20889,MER5264,2026-02-06 00:00:00,2026-02-06 00:00:00,,0.0,,False,1558.23,False,Item/Service Not Delivered,merchant service issue,Suspicious high-value payment disputed by customer.,In Progress,Medium,Call Center,2026-02-06,2026-02-06,,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0002588,TXN00008732,False,USR22039,MER2374,2026-03-22 00:00:00,2026-04-01 00:00:00,,10.0,,False,3491.72,False,Duplicate Debit,charged twice,User says UPI PIN was not entered by them.,Closed,High,Chatbot,2026-03-22,2026-04-01,,False,False,False,False,True,False,False,False,False,False,True,True,True,False
CB0000247,TXN00019340,False,USR75302,MER7286,2026-01-04 20:29:59,2026-01-04 00:00:00,2026-01-18 00:00:00,-0.8541550925925926,14.0,True,1486.0,False,Other/Unclassified,service failed,Customer says transaction was not authorized.,Resolved,Medium,Call Center,2026-01-04,2026-01-04,2026-01-18,False,False,False,False,False,True,True,False,True,False,True,False,True,False
CB0002158,TXN00015104,False,USR76750,MER6228,2026-01-19 00:00:00,2026-01-25 00:00:00,2026-01-30 00:00:00,6.0,5.0,False,2517.56,False,General Complaint / Dispute,Customer Dispute,User claims account was compromised before transaction.,Rejected,Low,Branch,2026-01-19,2026-01-25,2026-01-30,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0001606,TXN00006400,False,USR91446,MER8696,2026-01-29 00:00:00,2026-02-01 00:00:00,2026-02-13 00:00:00,3.0,12.0,False,3582.55,False,Other/Unclassified,UNAUTHORISED,Suspicious high-value payment disputed by customer. call dropped,In Progress,High,Email,2026-01-29,2026-02-01,2026-02-13,False,False,False,False,False,True,False,False,True,False,True,False,True,False
CB0002403,TXN00000926,False,USR32749,MER6945,2026-03-17 00:00:00,2026-03-19 13:26:00,2026-04-17 13:26:01,2.5597222222222222,29.000011574074072,False,486.0,False,Item/Service Not Delivered,no service,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,In Progress,Medium,Chatbot,2026-03-17,2026-03-19,2026-04-17,False,False,False,False,False,True,False,False,False,True,True,True,False,False
CB0000227,TXN00013273,False,USR34180,MER1485,2026-02-07 00:00:00,2026-02-09 08:37:14,,2.359189814814815,,False,465.76,False,Account Takeover / Unauthorized,login compromised,User claims account was compromised before transaction.,Pending Bank,High,Email,2026-02-07,2026-02-09,,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0001960,TXN00008459,False,USR48339,MER3765,2026-01-07 05:57:00,2026-01-12 00:00:00,2026-02-09 00:00:00,4.752083333333333,28.0,False,3145.24,False,Account Takeover / Unauthorized,Account Takeover,Customer complaint text unclear due to poor call center notes.,In Progress,Medium,Call Center,2026-01-07,2026-01-12,2026-02-09,False,False,False,False,False,True,False,False,False,True,True,True,False,False
CB0001588,TXN00006200,False,USR71373,MER4370,2026-01-25 00:00:00,2026-01-28 00:00:00,,3.0,,False,5233.09,False,Item/Service Not Delivered,not delivered,Customer says transaction was not authorized.,In Progress,Medium,Email,2026-01-25,2026-01-28,,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0001798,TXN00017706,False,USR24802,MER9650,2026-01-22 20:39:26,2026-01-24 00:00:00,2026-02-18 20:39:00,1.1392824074074075,25.860416666666666,False,1159.44,False,Account Takeover / Unauthorized,Account Takeover,User says UPI PIN was not entered by them.,Closed,Low,Branch,2026-01-22,2026-01-24,2026-02-18,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0001827,TXN00003656,False,USR60742,MER3472,2026-03-26 00:00:00,2026-04-11 00:00:00,,16.0,,False,1011.36,False,General Complaint / Dispute,dispute raised,complaint received after multiple failed attempts.,Rejected,Low,Branch,2026-03-26,2026-04-11,,False,False,False,False,True,False,False,False,False,False,True,True,True,False
CB0000688,TXN00018235,False,USR63160,MER6399,2026-02-17 08:49:47,2026-02-19 00:00:00,2026-03-18 00:00:00,1.6320949074074074,27.0,False,5681.16,False,General Complaint / Dispute,Customer Dispute,User says UPI PIN was not entered by them.,Rejected,High,App,2026-02-17,2026-02-19,2026-03-18,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0000752,TXN00012584,False,USR47668,MER3678,2026-01-17 00:00:00,2026-02-16 00:00:00,,30.0,,False,397.91,False,General Complaint / Dispute,Customer Dispute,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Closed,Low,App,2026-01-17,2026-02-16,,False,False,False,False,True,False,False,False,True,True,True,False,False,False
CB0001815,TXN00017040,False,USR53591,MER4590,2026-03-11 16:43:08,,2026-04-05 00:00:00,,,False,2935.06,False,Item/Service Not Delivered,item not received,Payment made to unknown merchant as per customer statement.,In Progress,Medium,IVR,2026-03-11,,2026-04-05,False,False,False,False,False,False,False,False,True,False,True,False,True,False
CB0001151,TXN00002195,False,USR98362,MER1468,2026-03-30 22:38:33,2026-04-05 01:38:00,,5.124618055555556,,False,4960.35,False,Account Takeover / Unauthorized,Unauthorized Transaction,Complaint received after multiple failed attempts.,Rejected,Low,App,2026-03-30,2026-04-05,,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0001978,TXN00012089,False,USR83284,MER4334,2026-03-31 04:45:00,2026-04-04 00:00:00,2026-04-28 00:00:00,3.8020833333333335,24.0,False,1931.29,False,Other/Unclassified,UNAUTHORISED,User reports money deducted but merchant denies receiving payment.,Open,Low,IVR,2026-03-31,2026-04-04,2026-04-28,False,False,False,False,False,True,False,False,False,True,True,True,False,False
CB0002239,TXN00004673,False,USR82373,MER4473,2026-02-13 09:50:18,2026-02-19 00:00:00,2026-02-26 04:50:18,5.5900694444444445,7.201597222222222,False,1272.25,False,General Complaint / Dispute,Customer Dispute,Customer says amount was debited twice.,Resolved,Low,Chatbot,2026-02-13,2026-02-19,2026-02-26,False,False,False,False,False,True,False,False,True,False,True,False,True,False
CB0000122,TXN00015011,False,USR79150,MER7474,2026-02-25 00:00:00,2026-03-07 00:00:00,2026-03-18 00:00:00,10.0,11.0,False,1339.61,False,Other/Unclassified,UNAUTHORISED,User reports money deducted but merchant denies receiving payment.,In Progress,Low,Email,2026-02-25,2026-03-07,2026-03-18,False,False,False,False,True,True,False,False,False,False,True,True,True,False
CB0002045,TXN00002711,False,USR57231,MER4181,2026-01-23 00:00:00,2026-01-31 00:00:00,2026-02-12 00:00:00,8.0,12.0,False,3969.0,False,Other/Unclassified,Service Not Provided,Customer complaint text unclear due to poor call center notes.,Closed,Low,Chatbot,2026-01-23,2026-01-31,2026-02-12,False,False,False,False,True,True,False,False,True,False,True,False,True,False
CB0002258,TXN00014019,False,USR41320,MER3992,2026-03-09 00:00:00,2026-03-11 00:00:00,2026-03-31 00:00:00,2.0,20.0,False,1550.0,False,Account Takeover / Unauthorized,ATO,User claims account was compromised before transaction.,Resolved,Low,Email,2026-03-09,2026-03-11,2026-03-31,False,False,False,False,False,True,False,False,True,False,True,False,True,False
CB0000693,TXN00018137,False,USR29306,MER7744,2026-02-15 00:00:00,2026-02-18 00:00:00,2026-02-18 00:00:00,3.0,0.0,False,7022.75,False,Amount Mismatch,extra amount deducted,Customer says txn was not authorized.,In Progress,Medium,IVR,2026-02-15,2026-02-18,2026-02-18,False,False,False,False,False,False,False,False,False,True,True,True,False,False
